test_cost,test_acc,cumulative_time_ns
1,0.6710000038146973,84350.65625
2,0.6949999928474426,182219.96875
3,0.7239999771118164,286616.8125
4,0.7417500019073486,370966.3125
5,0.7630000114440918,455064.5
6,0.7894999980926514,552225.0625
7,0.8109999895095825,644678.0625
8,0.8177499771118164,738943.5
9,0.8187500238418579,848511.75
10,0.8144999742507935,942904.5
11,0.8137500286102295,1034089.0625
